n1,n2,n1_nt,n2_nt
720575940612881123,720575940623223054,gaba,ach
720575940617393625,720575940638024794,ach,ach
720575940613931586,720575940641738440,glut,ach
720575940608352451,720575940619057611,ser,glut
720575940629168939,720575940630967803,glut,ach
720575940632241828,720575940637132389,ach,da
720575940622910903,720575940641578715,ach,gaba
720575940616859259,720575940621280688,ach,gaba
720575940617575760,720575940618729350,gaba,gaba
720575940606751922,720575940619895125,ach,ach
720575940627663946,720575940629786998,glut,ach
720575940617213557,720575940626145829,ach,gaba
720575940617783355,720575940645185828,ach,gaba
720575940610412773,720575940612294637,ach,gaba
720575940618323234,720575940641813237,gaba,ach
720575940634253794,720575940635591615,gaba,glut
720575940621062474,720575940621690806,ach,glut
720575940612337331,720575940634005017,ach,ach
720575940622495401,720575940635642725,ach,gaba
720575940612238255,720575940612979090,gaba,gaba
720575940612869093,720575940631727146,ach,gaba
720575940615140202,720575940644398190,glut,ach
720575940605494729,720575940619235949,glut,gaba
720575940627096957,720575940637561919,gaba,ach
720575940622299606,720575940623703576,ach,glut
720575940618149686,720575940622566026,glut,glut
720575940620085742,720575940626634789,ach,ach
720575940623959477,720575940627738640,ach,gaba
720575940614732098,720575940628340977,gaba,glut
720575940605012652,720575940615593522,ach,glut
720575940620713387,720575940628857206,ach,gaba
720575940621280688,720575940621471732,gaba,ach
720575940612264817,720575940613885842,gaba,ach
720575940611764686,720575940627463064,gaba,glut
720575940627739023,720575940631328763,ach,gaba
720575940629734522,720575940630576860,gaba,ach
720575940628873722,720575940635970190,ach,gaba
720575940610209378,720575940620364635,ach,glut
720575940622312447,720575940630694092,gaba,gaba
720575940623531032,720575940640229747,glut,gaba
720575940614626355,720575940641957595,ach,gaba
720575940617225565,720575940629846841,glut,ach
720575940612431795,720575940630797305,gaba,ach
720575940623964652,720575940629306821,da,ach
720575940611379569,720575940614426799,ser,ach
720575940615970783,720575940632179783,ach,ach
720575940623703576,720575940629109079,glut,ach
720575940631906123,720575940645819502,gaba,gaba
720575940618015435,720575940621966249,gaba,gaba
720575940621656816,720575940624470763,ach,gaba
720575940607677826,720575940630153598,ach,gaba
720575940617955099,720575940644639342,ach,ach
720575940627808232,720575940629174889,ach,gaba
720575940604653484,720575940612669933,gaba,ach
720575940631472076,720575940635735671,glut,gaba
720575940604437792,720575940627519113,ach,gaba
720575940627996170,720575940640419955,gaba,glut
720575940620575568,720575940629541891,gaba,glut
720575940613118617,720575940622399564,gaba,ach
720575940621327854,720575940622895044,ach,glut
720575940627922180,720575940634274017,ach,gaba
720575940626848275,720575940632807193,gaba,ach
720575940619691825,720575940639344693,glut,ach
720575940618422326,720575940618993989,ach,gaba
720575940618493233,720575940634141209,gaba,ach
720575940621400923,720575940623366499,glut,gaba
720575940612612275,720575940631832079,gaba,ach
720575940634666009,720575940641246416,glut,gaba
720575940616055858,720575940619077255,glut,ach
720575940611723377,720575940629445419,ach,glut
720575940610630098,720575940649852281,ach,gaba
720575940613380914,720575940627263375,ach,ach
720575940628337393,720575940635689055,gaba,ach
720575940620943201,720575940634866586,ach,ach
720575940623556621,720575940635260528,gaba,ach
720575940611437518,720575940612733107,ach,glut
720575940631531847,720575940639313990,ach,gaba
720575940613088153,720575940647545140,ach,ach
720575940631705130,720575940645538158,glut,glut
720575940610381778,720575940635755438,glut,ser
720575940612944025,720575940621855926,gaba,glut
720575940607638108,720575940629808795,gaba,gaba
720575940618541995,720575940624273508,ach,ach
720575940624353277,720575940631575493,ach,ach
720575940627009944,720575940629822074,gaba,ach
720575940614607825,720575940626233512,gaba,ach
720575940617575057,720575940624408649,gaba,ach
720575940621298270,720575940631997215,ser,ach
720575940638469584,720575940640147315,ach,gaba
720575940622976297,720575940623874184,ach,gaba
720575940610584184,720575940611524069,gaba,ach
720575940619821392,720575940632171857,glut,ach
720575940627348057,720575940636011127,gaba,ach
720575940611830245,720575940622106996,gaba,glut
720575940621763767,720575940623495827,ach,da
720575940618818629,720575940619357013,ach,glut
720575940634274017,720575940638443709,gaba,ach
720575940624496311,720575940627643288,gaba,gaba
720575940612868275,720575940613085042,gaba,ach
720575940612637554,720575940613203119,ser,ach
720575940623705095,720575940631051851,glut,ach
720575940610198596,720575940627968232,glut,ach
720575940614457086,720575940625818426,gaba,ach
720575940620716453,720575940640947152,gaba,ach
720575940622939260,720575940641990901,gaba,gaba
720575940606149321,720575940629428992,gaba,ach
720575940632001593,720575940639893301,ach,gaba
720575940611124600,720575940620301141,gaba,gaba
720575940632417095,720575940633546777,ach,gaba
720575940617796820,720575940620145903,ach,glut
720575940626979965,720575940636970096,da,glut
720575940620800020,720575940637204837,ach,gaba
720575940627734394,720575940641679245,gaba,gaba
720575940621675174,720575940637859162,ach,ach
720575940623520041,720575940636075444,glut,ach
720575940611607957,720575940632371487,gaba,ach
720575940615602335,720575940618339874,ach,gaba
720575940631296543,720575940632427603,gaba,ach
720575940628684843,720575940630418263,gaba,ach
720575940617566493,720575940620780014,gaba,ach
720575940609938130,720575940627348057,ach,gaba
720575940616161979,720575940619105985,ach,ach
720575940611318169,720575940623124467,ach,ach
720575940624470812,720575940626421578,gaba,gaba
720575940608293129,720575940623650823,ach,gaba
720575940622650879,720575940637303182,ach,ach
720575940624022823,720575940628732715,ach,ach
720575940604786656,720575940621402806,ach,oct
720575940625170360,720575940630883446,ach,gaba
720575940629174889,720575940630961464,gaba,ach
720575940628391848,720575940642025357,gaba,ach
720575940621532326,720575940637558591,gaba,ach
720575940634346135,720575940635853931,ach,glut
720575940615255995,720575940619947600,ach,glut
720575940616019899,720575940641148149,ach,ach
720575940623864554,720575940628124986,ach,gaba
720575940622846090,720575940625183178,glut,ach
720575940627654202,720575940633396435,ach,gaba
720575940623069142,720575940632495585,gaba,ach
720575940616182715,720575940649424505,ach,gaba
720575940631510034,720575940635760308,gaba,ach
720575940624658869,720575940638223935,gaba,ach
720575940605480806,720575940616973313,glut,glut
720575940630569465,720575940635120526,glut,ach
720575940617476052,720575940640031360,ach,gaba
720575940622739463,720575940630872636,ach,gaba
720575940619753557,720575940624038950,gaba,ach
720575940610044611,720575940617811686,gaba,ach
720575940619906507,720575940630148204,gaba,ach
720575940637158757,720575940655123617,glut,gaba
720575940624587499,720575940640175731,ach,gaba
720575940605158065,720575940628001512,ach,ach
720575940628855595,720575940631641130,glut,ach
720575940624346382,720575940627894633,ach,ach
720575940617526161,720575940621998196,glut,gaba
720575940642984096,720575940644140567,glut,ach
720575940619926321,720575940621675174,ach,gaba
720575940616231355,720575940621555622,ach,gaba
720575940624891912,720575940627827303,ach,gaba
720575940615860566,720575940623957173,ach,glut
720575940620177112,720575940623465963,ach,ach
720575940624624392,720575940629137001,glut,ach
720575940622899453,720575940624605932,ser,da
720575940623388237,720575940626721835,ach,ach
720575940614457086,720575940638633535,gaba,ach
720575940629111490,720575940635297911,gaba,ach
720575940622844597,720575940647189300,ach,glut
720575940619812955,720575940631718819,gaba,ach
720575940621510310,720575940621546066,gaba,ach
720575940626120537,720575940633516825,gaba,ach
720575940627380026,720575940639313990,ach,gaba
720575940620356545,720575940623675578,ach,ach
720575940626407820,720575940638832512,ach,ach
720575940613942557,720575940625148174,gaba,ach
720575940613732514,720575940631030469,gaba,ach
720575940614009553,720575940621213556,ach,gaba
720575940614789900,720575940639910222,ach,glut
720575940628684843,720575940634753983,gaba,ach
720575940637951977,720575940638352803,glut,ach
720575940620309743,720575940632487491,glut,gaba
720575940619797126,720575940622356360,ach,glut
720575940616697483,720575940621127302,glut,gaba
720575940620337799,720575940625188588,ach,gaba
720575940621936567,720575940628192764,gaba,ach
720575940629498684,720575940635146848,ach,gaba
720575940618265246,720575940618596381,gaba,gaba
720575940618626102,720575940628996455,ach,da
720575940620951167,720575940625840217,glut,ach
720575940604616806,720575940630098284,ach,glut
720575940616867382,720575940633315263,gaba,glut
720575940621819655,720575940627807505,ach,ach
720575940607614475,720575940620100884,ach,glut
720575940629792732,720575940630914858,ser,ach
720575940622843747,720575940623084799,gaba,glut
720575940624496311,720575940626276196,gaba,ach
720575940626634789,720575940646093876,ach,ach
720575940634909847,720575940635154680,ach,gaba
720575940611699186,720575940639313990,ach,gaba
720575940613634257,720575940638857542,gaba,ach
720575940618617940,720575940644591816,gaba,ach
720575940613200025,720575940615688770,gaba,ach
720575940636926638,720575940647395380,glut,ach
720575940626513410,720575940636978522,ach,gaba
720575940637604736,720575940638668659,ach,gaba
720575940610791026,720575940627258008,ach,ach
720575940607509170,720575940614008360,gaba,glut
720575940620979638,720575940621538142,gaba,gaba
720575940619338187,720575940625147576,gaba,ach
720575940630377697,720575940634289377,ach,gaba
720575940608152668,720575940621071536,glut,gaba
720575940628112231,720575940628403791,ach,ach
720575940636930423,720575940640754304,gaba,gaba
720575940614418863,720575940618177977,glut,gaba
720575940626656954,720575940638099546,gaba,ach
720575940611022515,720575940631923267,ach,ser
720575940631332695,720575940649624697,glut,glut
720575940617630001,720575940628733292,gaba,gaba
720575940622759201,720575940626435258,gaba,ach
720575940629459499,720575940635696052,gaba,glut
720575940612468594,720575940618217280,gaba,ach
720575940612267518,720575940631282194,ach,oct
720575940619853515,720575940626961241,ach,gaba
720575940620710790,720575940622425121,ach,gaba
720575940619181120,720575940627437138,ach,gaba
720575940626451081,720575940632614881,ach,glut
720575940621675174,720575940635904363,gaba,ach
720575940618830539,720575940620304110,ach,ach
720575940614908383,720575940614936774,oct,ach
720575940620558207,720575940639370062,ach,glut
720575940622719770,720575940631116306,gaba,glut
720575940606576049,720575940633223116,glut,gaba
720575940612860694,720575940634177761,ach,gaba
720575940628695114,720575940629063921,ach,ach
720575940606149321,720575940623764967,gaba,ach
720575940623595731,720575940624111338,ach,gaba
720575940612868275,720575940629271568,gaba,ach
720575940620165541,720575940620328662,gaba,ach
720575940615312018,720575940624610855,gaba,ach
720575940630006636,720575940643740872,ach,ach
720575940620167706,720575940626393361,gaba,glut
720575940624249532,720575940626160668,glut,glut
720575940621675174,720575940630996956,gaba,ach
720575940615130786,720575940636937902,gaba,ach
720575940620885232,720575940622356360,ach,glut
720575940623542371,720575940643915464,da,gaba
720575940626213016,720575940631430674,gaba,ach
720575940619864047,720575940621782024,glut,gaba
720575940605997233,720575940614730663,ach,gaba
720575940611299793,720575940631686737,ach,ach
720575940618193822,720575940636381040,gaba,ach
720575940615394719,720575940629174889,ach,gaba
720575940629174889,720575940654675873,gaba,ach
720575940624951560,720575940625500734,ach,gaba
720575940617828731,720575940628866809,ach,ach
720575940626101450,720575940632667987,gaba,gaba
720575940615993823,720575940637136454,gaba,glut
720575940627549205,720575940629174889,da,ach
720575940622383624,720575940623012573,ach,gaba
720575940625436903,720575940635460447,gaba,ach
720575940620851476,720575940654476705,glut,ach
720575940618112310,720575940646576436,ser,gaba
720575940619928429,720575940629174889,ach,gaba
720575940625000200,720575940630723948,gaba,ach
720575940615970783,720575940618038109,gaba,ach
720575940614774434,720575940618865112,ach,ach
720575940626994825,720575940638867782,gaba,glut
720575940617784465,720575940622512161,glut,glut
720575940620100884,720575940622520140,glut,gaba
720575940607285001,720575940626535189,ach,ach
720575940614518690,720575940639026229,ach,glut
720575940630933827,720575940642124941,ach,ach
720575940605883569,720575940626143806,glut,ach
720575940621280688,720575940643547296,gaba,ach
720575940626374544,720575940627154506,gaba,ach
720575940611713509,720575940634017120,ach,ach
720575940623788040,720575940624673936,gaba,ach
720575940620633070,720575940636263543,gaba,ach
720575940620062633,720575940626531177,gaba,gaba
720575940617889851,720575940620740822,glut,ach
720575940630799059,720575940631275050,ach,ach
720575940626692158,720575940631235665,glut,ach
720575940638164806,720575940641934069,ach,gaba
